date,hashrate
2021-07-25 0:00:00,103989257.2
2021-07-26 0:00:00,101950252.2
2021-07-27 0:00:00,115543619.1
2021-07-28 0:00:00,106707930.6
2021-07-29 0:00:00,108746935.7
2021-07-30 0:00:00,112824945.7
2021-07-31 0:00:00,112465862.1
2021-08-01 0:00:00,110975800.8
2021-08-02 0:00:00,103048957.9
2021-08-03 0:00:00,121785132
2021-08-04 0:00:00,98004603.3
2021-08-05 0:00:00,115299533.3
2021-08-06 0:00:00,114578911.2
2021-08-07 0:00:00,120343887.9
2021-08-08 0:00:00,113858289.1
2021-08-09 0:00:00,109534556.6
2021-08-10 0:00:00,118902643.7
2021-08-11 0:00:00,105931446.2
2021-08-12 0:00:00,108813934.5
2021-08-13 0:00:00,108175319.6
2021-08-14 0:00:00,126820808.5
2021-08-15 0:00:00,140740165.6
2021-08-16 0:00:00,124500915.7
2021-08-17 0:00:00,133007189.5
2021-08-18 0:00:00,104395177.8
2021-08-19 0:00:00,119087832.4
2021-08-20 0:00:00,123727618.1
2021-08-21 0:00:00,131460594.2
2021-08-22 0:00:00,126820808.5
2021-08-23 0:00:00,152339629.8
2021-08-24 0:00:00,119087832.4
2021-08-25 0:00:00,130687447.3
2021-08-26 0:00:00,127844614.1
2021-08-27 0:00:00,127844614.1
2021-08-28 0:00:00,123466373.9
2021-08-29 0:00:00,136601094.5
2021-08-30 0:00:00,118212485.7
2021-08-31 0:00:00,126093318
2021-09-01 0:00:00,119963781.7
2021-09-02 0:00:00,130471558.2
2021-09-03 0:00:00,129595910.2
2021-09-04 0:00:00,135725446.5
2021-09-05 0:00:00,143606278.9
2021-09-06 0:00:00,150611463.2
2021-09-07 0:00:00,133974150.4
2021-09-08 0:00:00,129910433.7
2021-09-09 0:00:00,125412870.4
2021-09-10 0:00:00,124497447.9
2021-09-11 0:00:00,135482516.9
2021-09-12 0:00:00,134567094.5
2021-09-13 0:00:00,145552163.4
2021-09-14 0:00:00,153790965.1
2021-09-15 0:00:00,129989982.4
2021-09-16 0:00:00,124497447.9
2021-09-17 0:00:00,134567094.5
2021-09-18 0:00:00,141890473.8
2021-09-19 0:00:00,146467585.8
2021-09-20 0:00:00,150129275.5
2021-09-21 0:00:00,113928907.4
2021-09-22 0:00:00,126546633.8
2021-09-23 0:00:00,155822347.6
2021-09-24 0:00:00,139767923.9
2021-09-25 0:00:00,135990412.5
2021-09-26 0:00:00,131268523.2
2021-09-27 0:00:00,146378569
2021-09-28 0:00:00,143545435.4
2021-09-29 0:00:00,122769122.4
2021-09-30 0:00:00,161488614.8
2021-10-01 0:00:00,132212901
2021-10-02 0:00:00,177543038.5
2021-10-03 0:00:00,141656679.7
2021-10-04 0:00:00,147411968.4
2021-10-05 0:00:00,162177735.8
2021-10-06 0:00:00,129544410.9
2021-10-07 0:00:00,139433297.3
2021-10-08 0:00:00,118666636
2021-10-09 0:00:00,148333295
2021-10-10 0:00:00,157233292.7
2021-10-11 0:00:00,144377740.4
2021-10-12 0:00:00,132511076.8
2021-10-13 0:00:00,167122179
2021-10-14 0:00:00,135477742.7
2021-10-15 0:00:00,139433297.3
2021-10-16 0:00:00,131522188.2
2021-10-17 0:00:00,158222181.3
2021-10-18 0:00:00,146534419.3
2021-10-19 0:00:00,154737198.7
2021-10-20 0:00:00,148747371.7
2021-10-21 0:00:00,147749067.2
2021-10-22 0:00:00,157732112.3
2021-10-23 0:00:00,144754153.6
2021-10-24 0:00:00,152740589.7
2021-10-25 0:00:00,181691420.4
2021-10-26 0:00:00,149745676.2
2021-10-27 0:00:00,156733807.7
2021-10-28 0:00:00,152740589.7
2021-10-29 0:00:00,170710070.9
2021-10-30 0:00:00,154737198.7
2021-10-31 0:00:00,140175299.1
2021-11-01 0:00:00,159350397
2021-11-02 0:00:00,170117315.7
2021-11-03 0:00:00,173347391.3
2021-11-04 0:00:00,153966937.6
2021-11-05 0:00:00,166887240.1
2021-11-06 0:00:00,165810548.2
2021-11-07 0:00:00,164733856.4
2021-11-08 0:00:00,145353402.7
2021-11-09 0:00:00,163657164.5
2021-11-10 0:00:00,160427088.9
2021-11-11 0:00:00,170117315.7
2021-11-12 0:00:00,152890245.8
2021-11-13 0:00:00,164733856.4
2021-11-14 0:00:00,175094161.9
2021-11-15 0:00:00,170197841.4
2021-11-16 0:00:00,169070703.3
2021-11-17 0:00:00,167943565.3
2021-11-18 0:00:00,162307875.2
2021-11-19 0:00:00,154417909.1
2021-11-20 0:00:00,163435013.2
2021-11-21 0:00:00,148782218.9
2021-11-22 0:00:00,158926461.1
2021-11-23 0:00:00,148782218.9
2021-11-24 0:00:00,176960669.5
2021-11-25 0:00:00,146527942.9
2021-11-26 0:00:00,148782218.9
2021-11-27 0:00:00,161180737.2
2021-11-28 0:00:00,155225116.6
2021-11-29 0:00:00,158774565.2
2021-11-30 0:00:00,148781760.4
2021-12-01 0:00:00,152112695.3
2021-12-02 0:00:00,172098304.9
2021-12-03 0:00:00,186532356.3
2021-12-04 0:00:00,172098304.9
2021-12-05 0:00:00,184311733
2021-12-06 0:00:00,190973602.9
2021-12-07 0:00:00,170987993.3
2021-12-08 0:00:00,186532356.3
2021-12-09 0:00:00,180980798.1
2021-12-10 0:00:00,173208616.6
2021-12-11 0:00:00,176161777.1
2021-12-12 0:00:00,168385593.5
2021-12-13 0:00:00,169588347.8
2021-12-14 0:00:00,178007627.5
2021-12-15 0:00:00,169588347.8
2021-12-16 0:00:00,138316737.6
2021-12-17 0:00:00,179210381.7
2021-12-18 0:00:00,153952542.7
2021-12-19 0:00:00,179210381.7
2021-12-20 0:00:00,173196610.5
2021-12-21 0:00:00,193643432.6
2021-12-22 0:00:00,178007627.5
2021-12-23 0:00:00,182818644.4
2021-12-24 0:00:00,181615890.2
2021-12-25 0:00:00,177149566.8
2021-12-26 0:00:00,161682278.5
2021-12-27 0:00:00,178574456.9
2021-12-28 0:00:00,161682278.5
2021-12-29 0:00:00,174954704.4
2021-12-30 0:00:00,143583516
2021-12-31 0:00:00,179781041
2022-01-01 0:00:00,207532476.9
2022-01-02 0:00:00,190640298.6
2022-01-03 0:00:00,168921783.5
2022-01-04 0:00:00,177367872.7
